2232's, x : 72.6295013
2233's, x : 72.3548203
2234's, x : 72.2749710
2235's, x : 72.5012589
2236's, x : 72.4340134
2237's, x : 72.4725723
2238's, x : 72.3234482
2239's, x : 72.3061371
2240's, x : 71.9873581
2241's, x : 72.3001785
2242's, x : 72.2125473
2243's, x : 71.9910355
2244's, x : 72.2125473
2245's, x : 72.3001785
2246's, x : 72.4340134
2247's, x : 72.3061371
2248's, x : 72.5012589
2249's, x : 72.2749710
2250's, x : 72.2200699
2251's, x : 72.3536758
2252's, x : 72.2749710
2253's, x : 71.9232254
2254's, x : 71.9404297
2255's, x : 72.2200699
2256's, x : 71.6375580
2257's, x : 71.6359253
2258's, x : 71.6945114
2259's, x : 71.6982956
2260's, x : 71.7547302
2261's, x : 71.8316650
2262's, x : 71.6945114
2263's, x : 71.6359253
2264's, x : 71.7547302
2265's, x : 71.9873581
2266's, x : 71.9910355
2267's, x : 71.8316650
2268's, x : 71.9232254
2269's, x : 71.6992035
2270's, x : 71.7611694
2271's, x : 71.9404297
2272's, x : 71.6992035
2273's, x : 71.6516113
2274's, x : 71.7148438
2275's, x : 71.7611694
2276's, x : 71.8314896
2277's, x : 72.4022217
2278's, x : 72.3574677
2279's, x : 71.9359131
2280's, x : 72.3574677
2281's, x : 72.4022217
2282's, x : 72.7223816
2283's, x : 72.5805740
2284's, x : 72.6099548
2285's, x : 72.5805740
2286's, x : 72.7223816
2287's, x : 72.7910767
2288's, x : 72.7636337
2289's, x : 72.4589615
2290's, x : 72.3548203
2291's, x : 72.6295013
2292's, x : 71.9268112
2293's, x : 72.3548203
2294's, x : 72.4589615
2295's, x : 71.9169083
2296's, x : 71.1699066
2297's, x : 71.5425186
2298's, x : 71.9268112
2299's, x : 71.9169083
2300's, x : 71.5685043
2301's, x : 71.5425186
2302's, x : 71.1699066
2303's, x : 71.1855545
2304's, x : 71.5619659
2305's, x : 71.5645752
2306's, x : 71.0507431
2307's, x : 71.1697388
2308's, x : 71.1512222
2309's, x : 71.6072998
2310's, x : 71.5619659
2311's, x : 71.1697388
2312's, x : 71.9359131
2313's, x : 71.6072998
2314's, x : 71.1512222
2315's, x : 71.8314896
2316's, x : 71.2375107
2317's, x : 71.9047775
2318's, x : 71.9145432
2319's, x : 71.2874146
2320's, x : 71.9047775
2321's, x : 72.5666199
2322's, x : 72.5707397
2323's, x : 71.9145432
2324's, x : 72.7910767
2325's, x : 72.5707397
2326's, x : 72.5666199
2327's, x : 72.7636337
2328's, x : 72.6295013
2329's, x : 72.6099548
2330's, x : 72.7910767
2331's, x : 72.7636337
2332's, x : 72.5012589
2333's, x : 72.4725723
2334's, x : 72.6099548
2335's, x : 72.6295013
2336's, x : 72.3234482
2337's, x : 72.4725723
2338's, x : 72.5012589
2339's, x : 72.3536758
2340's, x : 71.9714432
2341's, x : 72.3234482
2342's, x : 72.3536758
2343's, x : 71.9544601
2344's, x : 71.6982956
2345's, x : 71.9714432
2346's, x : 71.9544601
2347's, x : 71.7148438
2348's, x : 71.6516113
2349's, x : 71.6375580
2350's, x : 71.6982956
2351's, x : 71.7148438
2352's, x : 71.5645752
2353's, x : 71.6375580
2354's, x : 71.6516113
2355's, x : 71.5685043
2356's, x : 71.0507431
2357's, x : 71.5645752
2358's, x : 71.5685043
2359's, x : 71.1855545
2360's, x : 69.6325989
2361's, x : 69.6598969
2362's, x : 68.9615402
2363's, x : 68.9200974
2364's, x : 69.6156693
2365's, x : 69.6325989
2366's, x : 68.9200974
2367's, x : 68.9289474
2368's, x : 69.5603027
2369's, x : 69.6156693
2370's, x : 68.9289474
2371's, x : 68.8885422
2372's, x : 69.5955505
2373's, x : 69.5603027
2374's, x : 68.8885422
2375's, x : 68.8843307
2376's, x : 69.6482697
2377's, x : 69.5955505
2378's, x : 68.8843307
2379's, x : 68.9326630
2380's, x : 69.6719360
2381's, x : 69.6482697
2382's, x : 68.9326630
2383's, x : 68.9989014
2384's, x : 69.6772461
2385's, x : 69.6719360
2386's, x : 68.9989014
2387's, x : 68.9941635
2388's, x : 68.9828415
2389's, x : 69.6277084
2390's, x : 69.6772461
2391's, x : 68.9941635
2392's, x : 69.6608963
2393's, x : 69.6277084
2394's, x : 68.9828415
2395's, x : 68.9598083
2396's, x : 69.6598969
2397's, x : 69.6608963
2398's, x : 68.9598083
2399's, x : 68.9615402
2400's, x : 64.3979340
2401's, x : 64.4519501
2402's, x : 64.1039352
2403's, x : 64.1531677
2404's, x : 64.4836578
2405's, x : 64.1645432
2406's, x : 64.0416183
2407's, x : 64.4338837
2408's, x : 65.1892776
2409's, x : 65.2584152
2410's, x : 64.4519501
2411's, x : 64.3979340
2412's, x : 65.2336960
2413's, x : 65.2575455
2414's, x : 64.4836578
2415's, x : 64.4338837
2416's, x : 66.2434387
2417's, x : 66.2397385
2418's, x : 65.2584152
2419's, x : 65.1892776
2420's, x : 66.0159302
2421's, x : 65.2575455
2422's, x : 65.2336960
2423's, x : 65.9991608
2424's, x : 64.4400635
2425's, x : 64.0563354
2426's, x : 64.1039352
2427's, x : 64.4519501
2428's, x : 65.2463913
2429's, x : 64.4400635
2430's, x : 64.4519501
2431's, x : 65.2584152
2432's, x : 66.1957855
2433's, x : 65.2463913
2434's, x : 65.2584152
2435's, x : 66.2397385
2436's, x : 64.4266739
2437's, x : 64.0549393
2438's, x : 64.0563354
2439's, x : 64.4400635
2440's, x : 65.2476273
2441's, x : 64.4266739
2442's, x : 64.4400635
2443's, x : 65.2463913
2444's, x : 65.2476273
2445's, x : 65.2463913
2446's, x : 66.1957855
2447's, x : 66.1003113
2448's, x : 64.4338837
2449's, x : 64.0416183
2450's, x : 64.0549393
2451's, x : 64.4266739
2452's, x : 65.2336960
2453's, x : 64.4338837
2454's, x : 64.4266739
2455's, x : 65.2476273
2456's, x : 65.9991608
2457's, x : 65.2336960
2458's, x : 65.2476273
2459's, x : 66.1003113
2460's, x : 66.5629578
2461's, x : 66.5281830
2462's, x : 66.2434387
2463's, x : 66.2841263
2464's, x : 66.5281830
2465's, x : 66.4916458
2466's, x : 66.2397385
2467's, x : 66.2434387
2468's, x : 66.4616623
2469's, x : 66.1957855
2470's, x : 66.2397385
2471's, x : 66.4916458
2472's, x : 66.7828064
2473's, x : 66.8826828
2474's, x : 66.5281830
2475's, x : 66.5629578
2476's, x : 66.8826828
2477's, x : 66.7683487
2478's, x : 66.4916458
2479's, x : 66.5281830
2480's, x : 66.7828064
2481's, x : 66.5629578
2482's, x : 66.5500259
2483's, x : 66.8500824
2484's, x : 66.8500824
2485's, x : 66.9755249
2486's, x : 67.6798935
2487's, x : 67.6341858
2488's, x : 67.6798935
2489's, x : 66.9755249
2490's, x : 67.0069809
2491's, x : 67.6905746
2492's, x : 66.9460068
2493's, x : 67.0681686
2494's, x : 66.5775604
2495's, x : 66.5069580
2496's, x : 66.7683487
2497's, x : 66.7250137
2498's, x : 66.4616623
2499's, x : 66.4916458
2500's, x : 66.8240204
2501's, x : 66.9460068
2502's, x : 66.5069580
2503's, x : 66.4738617
2504's, x : 67.5581360
2505's, x : 67.5194550
2506's, x : 66.8826828
2507's, x : 66.7828064
2508's, x : 67.5194550
2509's, x : 67.5211945
2510's, x : 66.7683487
2511's, x : 66.8826828
2512's, x : 67.6341858
2513's, x : 67.5581360
2514's, x : 66.7828064
2515's, x : 66.8500824
2516's, x : 67.5211945
2517's, x : 67.4952698
2518's, x : 66.7250137
2519's, x : 66.7683487
2520's, x : 68.7050323
2521's, x : 68.6705017
2522's, x : 68.1334229
2523's, x : 68.1841125
2524's, x : 68.6705017
2525's, x : 68.6924667
2526's, x : 68.1289444
2527's, x : 68.1334229
2528's, x : 68.8671341
2529's, x : 68.7050323
2530's, x : 68.1841125
2531's, x : 68.2618637
2532's, x : 68.8624420
2533's, x : 68.8671341
2534's, x : 68.2618637
2535's, x : 68.2838898
2536's, x : 68.8219376
2537's, x : 68.8624420
2538's, x : 68.2838898
2539's, x : 68.2651901
2540's, x : 68.7463303
2541's, x : 68.2173080
2542's, x : 68.1732330
2543's, x : 68.7690125
2544's, x : 68.6924667
2545's, x : 68.7333984
2546's, x : 68.1170502
2547's, x : 68.1289444
2548's, x : 68.7333984
2549's, x : 68.7373581
2550's, x : 68.1405945
2551's, x : 68.1170502
2552's, x : 68.7373581
2553's, x : 68.7690125
2554's, x : 68.1732330
2555's, x : 68.1405945
2556's, x : 69.0520477
2557's, x : 69.0305481
2558's, x : 68.6705017
2559's, x : 68.7050323
2560's, x : 69.0305481
2561's, x : 68.9946747
2562's, x : 68.6924667
2563's, x : 68.6705017
2564's, x : 69.0827255
2565's, x : 69.0520477
2566's, x : 68.7050323
2567's, x : 68.8671341
2568's, x : 69.1375885
2569's, x : 69.0827255
2570's, x : 68.8671341
2571's, x : 68.8624420
2572's, x : 69.1169891
2573's, x : 69.1375885
2574's, x : 68.8624420
2575's, x : 68.8219376
2576's, x : 69.0673752
2577's, x : 68.7463303
2578's, x : 68.7690125
2579's, x : 69.0529633
2580's, x : 68.9946747
2581's, x : 68.9750214
2582's, x : 68.7333984
2583's, x : 68.6924667
2584's, x : 68.9750214
2585's, x : 69.0139771
2586's, x : 68.7373581
2587's, x : 68.7333984
2588's, x : 69.0139771
2589's, x : 69.0529633
2590's, x : 68.7690125
2591's, x : 68.7373581
2592's, x : 69.3350525
2593's, x : 69.3352356
2594's, x : 69.0305481
2595's, x : 69.0520477
2596's, x : 69.3352356
2597's, x : 69.2352982
2598's, x : 68.9946747
2599's, x : 69.0305481
2600's, x : 69.3049393
2601's, x : 69.3350525
2602's, x : 69.0520477
2603's, x : 69.0827255
2604's, x : 69.3091812
2605's, x : 69.3049393
2606's, x : 69.0827255
2607's, x : 69.1375885
2608's, x : 69.3860092
2609's, x : 69.3091812
2610's, x : 69.1375885
2611's, x : 69.1169891
2612's, x : 69.3937759
2613's, x : 69.0673752
2614's, x : 69.0529633
2615's, x : 69.3316727
2616's, x : 69.2352982
2617's, x : 69.2258987
2618's, x : 68.9750214
2619's, x : 68.9946747
2620's, x : 69.2258987
2621's, x : 69.2996445
2622's, x : 69.0139771
2623's, x : 68.9750214
2624's, x : 69.2996445
2625's, x : 69.3316727
2626's, x : 69.0529633
2627's, x : 69.0139771
2628's, x : 69.8084946
2629's, x : 69.8377075
2630's, x : 69.3352356
2631's, x : 69.3350525
2632's, x : 69.8377075
2633's, x : 69.7715607
2634's, x : 69.2352982
2635's, x : 69.3352356
2636's, x : 69.7008972
2637's, x : 69.8084946
2638's, x : 69.3350525
2639's, x : 69.3049393
2640's, x : 69.7298584
2641's, x : 69.7008972
2642's, x : 69.3049393
2643's, x : 69.3091812
2644's, x : 69.7692108
2645's, x : 69.7298584
2646's, x : 69.3091812
2647's, x : 69.3860092
2648's, x : 69.6125183
2649's, x : 69.3937759
2650's, x : 69.3316727
2651's, x : 69.6991730
2652's, x : 69.7715607
2653's, x : 69.6282883
2654's, x : 69.2258987
2655's, x : 69.2352982
2656's, x : 69.6282883
2657's, x : 69.6603165
2658's, x : 69.2996445
2659's, x : 69.2258987
2660's, x : 69.6603165
2661's, x : 69.6991730
2662's, x : 69.3316727
2663's, x : 69.2996445
2664's, x : 66.4738617
2665's, x : 66.4616623
2666's, x : 66.7250137
2667's, x : 66.8240204
2668's, x : 67.5277100
2669's, x : 66.8240204
2670's, x : 66.7250137
2671's, x : 67.4952698
2672's, x : 66.9460068
2673's, x : 66.8240204
2674's, x : 67.5277100
2675's, x : 67.5769348
2676's, x : 66.4738617
2677's, x : 66.1003113
2678's, x : 66.1957855
2679's, x : 66.4616623
2680's, x : 66.5069580
2681's, x : 65.9991608
2682's, x : 66.1003113
2683's, x : 66.4738617
2684's, x : 67.6432343
2685's, x : 67.0681686
2686's, x : 66.9460068
2687's, x : 67.5769348
2688's, x : 66.5775604
2689's, x : 66.0159302
2690's, x : 65.9991608
2691's, x : 66.5069580
2692's, x : 66.8500824
2693's, x : 66.5500259
2694's, x : 66.6170349
2695's, x : 66.9755249
2696's, x : 66.6209717
2697's, x : 67.0069809
2698's, x : 66.9755249
2699's, x : 66.6170349
2700's, x : 69.3937759
2701's, x : 69.6125183
2702's, x : 69.7692108
2703's, x : 69.3860092
2704's, x : 69.0673752
2705's, x : 69.3937759
2706's, x : 69.3860092
2707's, x : 69.1169891
2708's, x : 68.7463303
2709's, x : 69.0673752
2710's, x : 69.1169891
2711's, x : 68.8219376
2712's, x : 68.2173080
2713's, x : 68.7463303
2714's, x : 68.8219376
2715's, x : 68.2651901
2716's, x : 67.0681686
2717's, x : 67.6432343
2718's, x : 67.6905746
2719's, x : 67.0069809
2720's, x : 66.5775604
2721's, x : 67.0681686
2722's, x : 67.0069809
2723's, x : 66.6209717
2724's, x : 66.0159302
2725's, x : 66.5775604
2726's, x : 66.6209717
2727's, x : 66.0859299
2728's, x : 65.3137665
2729's, x : 65.2575455
2730's, x : 66.0159302
2731's, x : 66.0859299
2732's, x : 64.5575027
2733's, x : 64.4836578
2734's, x : 65.2575455
2735's, x : 65.3137665
2736's, x : 64.1645432
2737's, x : 64.4836578
2738's, x : 64.5575027
2739's, x : 64.2424316
2740's, x : 64.4826431
2741's, x : 64.3979340
2742's, x : 64.1531677
2743's, x : 64.2959747
2744's, x : 64.5003052
2745's, x : 64.4826431
2746's, x : 64.2959747
2747's, x : 64.3880234
2748's, x : 64.3880234
2749's, x : 64.3533630
2750's, x : 64.5779190
2751's, x : 64.5003052
2752's, x : 64.5575027
2753's, x : 64.5779190
2754's, x : 64.3533630
2755's, x : 64.2424316
2756's, x : 64.4826431
2757's, x : 65.2474365
2758's, x : 65.1892776
2759's, x : 64.3979340
2760's, x : 64.5575027
2761's, x : 65.3137665
2762's, x : 65.2333527
2763's, x : 64.5779190
2764's, x : 66.2841263
2765's, x : 66.2434387
2766's, x : 65.1892776
2767's, x : 65.2474365
2768's, x : 66.1710052
2769's, x : 66.2841263
2770's, x : 65.2474365
2771's, x : 65.2705078
2772's, x : 66.6170349
2773's, x : 66.1315765
2774's, x : 66.0859299
2775's, x : 66.6209717
2776's, x : 66.1710052
2777's, x : 66.5500259
2778's, x : 66.5629578
2779's, x : 66.2841263
2780's, x : 66.1315765
2781's, x : 66.6170349
2782's, x : 66.5500259
2783's, x : 66.1710052
2784's, x : 66.1315765
2785's, x : 66.1710052
2786's, x : 65.2705078
2787's, x : 65.2333527
2788's, x : 66.0859299
2789's, x : 66.1315765
2790's, x : 65.2333527
2791's, x : 65.3137665
2792's, x : 65.2705078
2793's, x : 65.2474365
2794's, x : 64.4826431
2795's, x : 64.5003052
2796's, x : 65.2705078
2797's, x : 64.5003052
2798's, x : 64.5779190
2799's, x : 65.2333527
2800's, x : 71.0494690
2801's, x : 71.1643448
2802's, x : 71.3832932
2803's, x : 71.2924423
2804's, x : 70.9404984
2805's, x : 70.8407516
2806's, x : 71.0494690
2807's, x : 71.2924423
2808's, x : 70.5503464
2809's, x : 70.8767471
2810's, x : 70.9158630
2811's, x : 70.5648346
2812's, x : 70.5645981
2813's, x : 71.1063156
2814's, x : 71.0546036
2815's, x : 70.5031509
2816's, x : 70.5407410
2817's, x : 70.7724686
2818's, x : 70.8767471
2819's, x : 70.5503464
2820's, x : 70.8407516
2821's, x : 70.2847900
2822's, x : 70.4135208
2823's, x : 71.0494690
2824's, x : 70.2847900
2825's, x : 70.8407516
2826's, x : 70.9404984
2827's, x : 70.3345413
2828's, x : 70.9682693
2829's, x : 70.8453293
2830's, x : 70.5777817
2831's, x : 70.5700531
2832's, x : 71.1928253
2833's, x : 71.0546036
2834's, x : 71.1063156
2835's, x : 71.3772354
2836's, x : 70.5031509
2837's, x : 71.0546036
2838's, x : 71.1928253
2839's, x : 70.5250854
2840's, x : 70.4814377
2841's, x : 71.1643448
2842's, x : 71.0494690
2843's, x : 70.4135208
2844's, x : 70.5503464
2845's, x : 70.5648346
2846's, x : 70.2927170
2847's, x : 70.2677155
2848's, x : 70.3928146
2849's, x : 70.5407410
2850's, x : 70.5503464
2851's, x : 70.2677155
2852's, x : 69.6282883
2853's, x : 70.2847900
2854's, x : 70.3345413
2855's, x : 69.6603165
2856's, x : 70.2847900
2857's, x : 69.6282883
2858's, x : 69.7715607
2859's, x : 70.4135208
2860's, x : 69.8377075
2861's, x : 70.4814377
2862's, x : 70.4135208
2863's, x : 69.7715607
2864's, x : 69.7008972
2865's, x : 70.5031509
2866's, x : 70.5250854
2867's, x : 69.8084946
2868's, x : 69.7298584
2869's, x : 70.5645981
2870's, x : 70.5031509
2871's, x : 69.7008972
2872's, x : 70.5700531
2873's, x : 70.5777817
2874's, x : 70.3879013
2875's, x : 70.3308563
2876's, x : 70.2093353
2877's, x : 70.2320251
2878's, x : 70.1594543
2879's, x : 70.1242676
2880's, x : 70.5371552
2881's, x : 70.3159180
2882's, x : 70.1581421
2883's, x : 70.4750366
2884's, x : 70.4750366
2885's, x : 70.8953629
2886's, x : 70.8489838
2887's, x : 70.5371552
2888's, x : 71.0533905
2889's, x : 71.0042419
2890's, x : 71.1394119
2891's, x : 71.1906815
2892's, x : 70.9114761
2893's, x : 71.0019608
2894's, x : 70.5748901
2895's, x : 70.5712738
2896's, x : 70.2677307
2897's, x : 70.3371506
2898's, x : 70.1804886
2899's, x : 70.1960678
2900's, x : 70.8489838
2901's, x : 70.8953629
2902's, x : 71.1394119
2903's, x : 71.0042419
2904's, x : 70.1581421
2905's, x : 70.3159180
2906's, x : 70.2093353
2907's, x : 70.1242676
2908's, x : 70.1804886
2909's, x : 70.3371506
2910's, x : 70.5712738
2911's, x : 70.5748901
2912's, x : 71.2430878
2913's, x : 71.0019608
2914's, x : 70.9114761
2915's, x : 71.1264648
2916's, x : 71.0042419
2917's, x : 71.0533905
2918's, x : 70.9158630
2919's, x : 70.8767471
2920's, x : 70.5371552
2921's, x : 70.8489838
2922's, x : 70.7724686
2923's, x : 70.5407410
2924's, x : 70.7724686
2925's, x : 70.8489838
2926's, x : 71.0042419
2927's, x : 70.8767471
2928's, x : 71.1264648
2929's, x : 70.9114761
2930's, x : 70.8453293
2931's, x : 70.9682693
2932's, x : 70.9114761
2933's, x : 70.5712738
2934's, x : 70.5777817
2935's, x : 70.8453293
2936's, x : 70.2320251
2937's, x : 70.2093353
2938's, x : 70.2677155
2939's, x : 70.2927170
2940's, x : 70.3159180
2941's, x : 70.3928146
2942's, x : 70.2677155
2943's, x : 70.2093353
2944's, x : 70.3159180
2945's, x : 70.5371552
2946's, x : 70.5407410
2947's, x : 70.3928146
2948's, x : 70.5712738
2949's, x : 70.3371506
2950's, x : 70.3879013
2951's, x : 70.5777817
2952's, x : 70.3371506
2953's, x : 70.2677307
2954's, x : 70.3308563
2955's, x : 70.3879013
2956's, x : 70.3345413
2957's, x : 70.9404984
2958's, x : 70.8953629
2959's, x : 70.4750366
2960's, x : 70.8953629
2961's, x : 70.9404984
2962's, x : 71.2924423
2963's, x : 71.1394119
2964's, x : 71.1906815
2965's, x : 71.1394119
2966's, x : 71.2924423
2967's, x : 71.3832932
2968's, x : 71.3772354
2969's, x : 71.1063156
2970's, x : 71.0019608
2971's, x : 71.2430878
2972's, x : 70.5748901
2973's, x : 71.0019608
2974's, x : 71.1063156
2975's, x : 70.5645981
2976's, x : 69.7298584
2977's, x : 70.1804886
2978's, x : 70.5748901
2979's, x : 70.5645981
2980's, x : 70.1960678
2981's, x : 70.1804886
2982's, x : 69.7298584
2983's, x : 69.7692108
2984's, x : 70.1242676
2985's, x : 70.1594543
2986's, x : 69.6125183
2987's, x : 69.6991730
2988's, x : 69.6603165
2989's, x : 70.1581421
2990's, x : 70.1242676
2991's, x : 69.6991730
2992's, x : 70.4750366
2993's, x : 70.1581421
2994's, x : 69.6603165
2995's, x : 70.3345413
2996's, x : 69.8084946
2997's, x : 70.5250854
2998's, x : 70.4814377
2999's, x : 69.8377075
3000's, x : 70.5250854
3001's, x : 71.1928253
3002's, x : 71.1643448
3003's, x : 70.4814377
3004's, x : 71.3832932
3005's, x : 71.1643448
3006's, x : 71.1928253
3007's, x : 71.3772354
3008's, x : 71.2430878
3009's, x : 71.1906815
3010's, x : 71.3832932
3011's, x : 71.3772354
3012's, x : 71.1264648
3013's, x : 71.0533905
3014's, x : 71.1906815
3015's, x : 71.2430878
3016's, x : 70.9158630
3017's, x : 71.0533905
3018's, x : 71.1264648
3019's, x : 70.9682693
3020's, x : 70.5648346
3021's, x : 70.9158630
3022's, x : 70.9682693
3023's, x : 70.5700531
3024's, x : 70.2927170
3025's, x : 70.5648346
3026's, x : 70.5700531
3027's, x : 70.3308563
3028's, x : 70.2677307
3029's, x : 70.2320251
3030's, x : 70.2927170
3031's, x : 70.3308563
3032's, x : 70.1594543
3033's, x : 70.2320251
3034's, x : 70.2677307
3035's, x : 70.1960678
3036's, x : 69.6125183
3037's, x : 70.1594543
3038's, x : 70.1960678
3039's, x : 69.7692108
3040's, x : 68.1170502
3041's, x : 68.1405945
3042's, x : 67.5277100
3043's, x : 67.4952698
3044's, x : 68.1289444
3045's, x : 68.1170502
3046's, x : 67.4952698
3047's, x : 67.5211945
3048's, x : 68.1334229
3049's, x : 68.1289444
3050's, x : 67.5211945
3051's, x : 67.5194550
3052's, x : 68.1841125
3053's, x : 68.1334229
3054's, x : 67.5194550
3055's, x : 67.5581360
3056's, x : 68.2618637
3057's, x : 68.1841125
3058's, x : 67.5581360
3059's, x : 67.6341858
3060's, x : 68.2838898
3061's, x : 68.2618637
3062's, x : 67.6341858
3063's, x : 67.6798935
3064's, x : 68.2651901
3065's, x : 68.2838898
3066's, x : 67.6798935
3067's, x : 67.6905746
3068's, x : 67.6432343
3069's, x : 68.2173080
3070's, x : 68.2651901
3071's, x : 67.6905746
3072's, x : 68.1732330
3073's, x : 68.2173080
3074's, x : 67.6432343
3075's, x : 67.5769348
3076's, x : 68.1405945
3077's, x : 68.1732330
3078's, x : 67.5769348
3079's, x : 67.5277100
3080's, x : 59.0562172
3081's, x : 57.8233681
3082's, x : 57.7825813
3083's, x : 59.2095566
3084's, x : 62.4627762
3085's, x : 62.9187431
3086's, x : 62.9141769
3087's, x : 62.4279442
3088's, x : 64.0150604
3089's, x : 63.1932259
3090's, x : 63.0633965
3091's, x : 63.8520088
3092's, x : 63.1815681
3093's, x : 64.0584259
3094's, x : 64.1705170
3095's, x : 63.2162895
3096's, x : 62.7961082
3097's, x : 63.3076897
3098's, x : 63.2837563
3099's, x : 62.7429810
3100's, x : 63.2744408
3101's, x : 62.8243141
3102's, x : 62.7838593
3103's, x : 63.1606903
3104's, x : 62.2341614
3105's, x : 62.6398811
3106's, x : 62.5607452
3107's, x : 62.1595001
3108's, x : 62.2746544
3109's, x : 63.2854195
3110's, x : 63.5335007
3111's, x : 62.5598450
3112's, x : 63.8368492
3113's, x : 63.8156433
3114's, x : 62.8885422
3115's, x : 62.9306679
3116's, x : 63.2162895
3117's, x : 64.1705170
3118's, x : 64.1282883
3119's, x : 63.1603737
3120's, x : 64.1518478
3121's, x : 64.2406082
3122's, x : 64.2295990
3123's, x : 64.1950989
3124's, x : 64.2406082
3125's, x : 64.1282883
3126's, x : 64.1705170
3127's, x : 64.2295990
3128's, x : 63.7073860
3129's, x : 63.5862808
3130's, x : 62.5248718
3131's, x : 62.6797752
3132's, x : 63.1932259
3133's, x : 64.0150604
3134's, x : 64.0869446
3135's, x : 63.1665802
3136's, x : 64.0150604
3137's, x : 63.9598808
3138's, x : 64.0886688
3139's, x : 64.0869446
3140's, x : 63.9598808
3141's, x : 63.9746628
3142's, x : 64.0212708
3143's, x : 64.0886688
3144's, x : 63.3239975
3145's, x : 63.1057587
3146's, x : 62.3011589
3147's, x : 62.3943062
3148's, x : 62.8287239
3149's, x : 62.5598450
3150's, x : 63.5335007
3151's, x : 63.6412544
3152's, x : 63.5335007
3153's, x : 63.7320175
3154's, x : 63.7100830
3155's, x : 63.6412544
3156's, x : 63.5978165
3157's, x : 63.1057587
3158's, x : 63.3239975
3159's, x : 63.6857834
3160's, x : 57.4182472
3161's, x : 58.0721474
3162's, x : 59.0012703
3163's, x : 58.2494850
3164's, x : 57.2968712
3165's, x : 58.0430374
3166's, x : 58.0721474
3167's, x : 57.4182472
3168's, x : 62.3459053
3169's, x : 61.8185768
3170's, x : 62.0373688
3171's, x : 62.3861809
3172's, x : 62.9306679
3173's, x : 62.8412247
3174's, x : 63.3290825
3175's, x : 63.8368492
3176's, x : 63.7578735
3177's, x : 63.2744408
3178's, x : 63.1606903
3179's, x : 63.4717140
3180's, x : 63.4717140
3181's, x : 63.1606903
3182's, x : 62.7838593
3183's, x : 62.7685623
3184's, x : 61.9850082
3185's, x : 62.3579597
3186's, x : 62.2338257
3187's, x : 61.6859016
3188's, x : 62.6797752
3189's, x : 62.7113609
3190's, x : 63.2294846
3191's, x : 63.7073860
3192's, x : 63.8354073
3193's, x : 63.2837563
3194's, x : 63.3076897
3195's, x : 63.8156433
3196's, x : 63.8156433
3197's, x : 63.3076897
3198's, x : 62.7961082
3199's, x : 62.8885422
3200's, x : 61.6185608
3201's, x : 62.0061417
3202's, x : 61.9173851
3203's, x : 61.3740768
3204's, x : 62.3943062
3205's, x : 62.4160881
3206's, x : 62.8745232
3207's, x : 63.3239975
3208's, x : 62.9187431
3209's, x : 63.5862808
3210's, x : 63.4963036
3211's, x : 62.9141769
3212's, x : 63.5862808
3213's, x : 62.9187431
3214's, x : 62.4627762
3215's, x : 62.5248718
3216's, x : 61.4884224
3217's, x : 61.8110161
3218's, x : 61.7415619
3219's, x : 61.2776108
3220's, x : 62.9422150
3221's, x : 62.5607452
3222's, x : 62.6398811
3223's, x : 63.1057587
3224's, x : 63.1057587
3225's, x : 62.6398811
3226's, x : 62.2341614
3227's, x : 62.3011589
3228's, x : 58.7564697
3229's, x : 59.7310333
3230's, x : 59.7152901
3231's, x : 58.7517166
3232's, x : 61.3740768
3233's, x : 61.9173851
3234's, x : 61.9425812
3235's, x : 61.4960899
3236's, x : 62.4279442
3237's, x : 62.9141769
3238's, x : 62.8745232
3239's, x : 62.4160881
3240's, x : 62.9141769
3241's, x : 63.4963036
3242's, x : 63.3239975
3243's, x : 62.8745232
3244's, x : 61.7234612
3245's, x : 60.9317284
3246's, x : 61.0494766
3247's, x : 61.6859016
3248's, x : 62.2338257
3249's, x : 62.2429619
3250's, x : 61.7234612
3251's, x : 61.6859016
3252's, x : 63.2837563
3253's, x : 63.2294846
3254's, x : 62.7113609
3255's, x : 62.7429810
3256's, x : 63.7073860
3257's, x : 63.2294846
3258's, x : 63.2837563
3259's, x : 63.8354073
3260's, x : 63.1665802
3261's, x : 64.0869446
3262's, x : 64.0584259
3263's, x : 63.1815681
3264's, x : 60.8053513
3265's, x : 60.8437309
3266's, x : 61.8185768
3267's, x : 62.0412331
3268's, x : 62.4273338
3269's, x : 62.0412331
3270's, x : 61.8185768
3271's, x : 62.3459053
3272's, x : 63.3290825
3273's, x : 62.8412247
3274's, x : 62.8243141
3275's, x : 63.2744408
3276's, x : 63.8368492
3277's, x : 63.3290825
3278's, x : 63.2744408
3279's, x : 63.7578735
3280's, x : 63.1603737
3281's, x : 64.1282883
3282's, x : 63.9255295
3283's, x : 63.1853065
3284's, x : 62.3861809
3285's, x : 62.0373688
3286's, x : 62.7685623
3287's, x : 62.7838593
3288's, x : 62.8243141
3289's, x : 62.3459053
3290's, x : 62.3861809
3291's, x : 62.7838593
3292's, x : 62.8412247
3293's, x : 62.4273338
3294's, x : 62.3459053
3295's, x : 62.8243141
3296's, x : 62.0412331
3297's, x : 62.4273338
3298's, x : 62.8412247
3299's, x : 62.9306679
3300's, x : 62.0412331
3301's, x : 62.9306679
3302's, x : 62.8885422
3303's, x : 61.9850082
3304's, x : 62.7961082
3305's, x : 62.3579597
3306's, x : 61.9850082
3307's, x : 62.8885422
